,Timestamp,IndoorTemperature,OutdoorTemperature,EnergyConsumption,EnergyConsumptionBySA
1511,2016-12-03T23:00:00+00:00,18.0,16.0,22552.22886232144,3.6981304347826085
1512,2016-12-05T03:00:00+00:00,18.0,17.0,23968.620300798244,3.9303913043478267
1513,2016-12-05T15:00:00+00:00,18.0,23.0,68814.29890826528,11.284217391304347
1514,2016-12-06T21:00:00+00:00,18.0,19.0,20372.49205668352,3.340695652173913
1515,2016-12-07T03:00:00+00:00,18.0,17.0,23555.263083915925,3.862608695652174
1516,2016-12-16T11:00:00+00:00,18.0,19.0,58235.9070660884,9.549565217391304
1517,2016-12-19T11:00:00+00:00,18.0,19.0,76274.34935996562,12.507521739130436
1518,2013-01-02T09:00:00+00:00,18.0,20.0,46149.1193247175,7.567565217391306
1519,2013-01-02T12:00:00+00:00,18.0,22.0,71604.1286940483,11.741695652173913
1520,2013-01-02T17:00:00+00:00,18.0,22.0,47143.40384255501,7.730608695652174
1521,2013-01-03T08:00:00+00:00,18.0,16.0,40613.73855701248,6.65986956521739
1522,2013-01-04T00:00:00+00:00,18.0,16.0,31395.793077775423,5.148304347826087
1523,2013-01-04T12:00:00+00:00,18.0,19.0,62196.34115753879,10.199
1524,2013-01-04T23:00:00+00:00,18.0,16.0,21923.84104704813,3.5950869565217385
1525,2013-01-06T06:00:00+00:00,18.0,15.0,30121.51803971486,4.939347826086956
1526,2013-01-07T20:00:00+00:00,18.0,19.0,30635.629421071382,5.023652173913043
1527,2013-01-09T14:00:00+00:00,18.0,25.0,241252.93026555624,39.560826086956524
1528,2013-01-11T18:00:00+00:00,18.0,25.0,33880.178659678764,5.555695652173914
1529,2013-01-13T06:00:00+00:00,18.0,19.0,37839.28703843869,6.2049130434782604
1530,2013-01-15T21:00:00+00:00,18.0,18.0,32176.3727099124,5.2763043478260885
1531,2013-01-17T11:00:00+00:00,18.0,21.0,208599.30098708184,34.20626086956522
1532,2013-01-19T00:00:00+00:00,18.0,15.0,29126.172951724984,4.7761304347826075
1533,2013-01-19T20:00:00+00:00,18.0,18.0,36633.15363266727,6.00713043478261
1534,2013-01-25T11:00:00+00:00,18.0,24.0,202174.89728916105,33.15278260869565
1535,2013-01-26T06:00:00+00:00,18.0,15.0,27446.49497292482,4.500695652173913
1536,2013-01-29T06:00:00+00:00,18.0,14.0,135336.44057474248,22.192565217391305
1537,2013-01-29T08:00:00+00:00,18.0,16.0,229201.4064817513,37.58460869565217
1538,2013-01-30T08:00:00+00:00,18.0,18.0,235964.66234335108,38.69365217391304
1539,2013-01-31T09:00:00+00:00,18.0,20.0,259612.99045813663,42.57152173913043
1540,2013-01-31T23:00:00+00:00,18.0,18.0,29196.43572431884,4.787652173913043
1541,2013-02-01T23:00:00+00:00,18.0,19.0,28641.757534634555,4.696695652173913
1542,2013-02-03T18:00:00+00:00,18.0,25.0,51358.3747705718,8.421782608695652
1543,2013-02-05T12:00:00+00:00,18.0,20.0,201932.02672427057,33.11295652173913
1544,2013-02-07T13:00:00+00:00,18.0,21.8,212349.7421883649,34.821260869565215
1545,2013-02-09T02:00:00+00:00,18.0,17.0,37531.98683679239,6.154521739130437
1546,2013-02-09T11:00:00+00:00,18.0,21.0,42306.67366271716,6.9374782608695655
1547,2013-02-10T00:00:00+00:00,18.0,18.0,39063.18499426215,6.405608695652174
1548,2013-02-20T08:00:00+00:00,18.0,19.0,227091.13702109296,37.238565217391304
1549,2013-02-20T21:00:00+00:00,18.0,21.0,26326.002606956463,4.31695652173913
1550,2013-02-21T03:00:00+00:00,18.0,16.0,35779.39466001745,5.8671304347826085
1551,2013-03-01T17:00:00+00:00,18.0,22.0,124819.56180140248,20.468
1552,2013-03-01T21:00:00+00:00,18.0,19.0,25465.6150708544,4.175869565217392
1553,2013-03-04T08:00:00+00:00,18.0,19.0,204459.8956824207,33.527478260869565
1554,2013-03-07T12:00:00+00:00,18.0,23.0,209603.39577882868,34.37091304347826
1555,2013-03-07T15:00:00+00:00,18.0,24.0,210933.08560735005,34.58895652173913
1556,2013-03-08T08:00:00+00:00,18.0,17.0,198528.12682027117,32.55478260869566
1557,2013-03-12T00:00:00+00:00,18.0,19.0,26291.26893446667,4.311260869565217
1558,2013-03-12T09:00:00+00:00,18.0,18.0,208074.8490467398,34.120260869565215
1559,2013-03-14T08:00:00+00:00,18.0,15.0,192329.3594222649,31.53830434782608
1560,2013-03-14T17:00:00+00:00,18.0,24.0,157396.29974383078,25.80995652173913
1561,2013-03-19T06:00:00+00:00,18.0,18.0,145013.61292995146,23.7794347826087
1562,2013-03-19T18:00:00+00:00,18.0,19.0,61173.15610304946,10.031217391304347
1563,2013-03-20T09:00:00+00:00,18.0,15.0,210248.7527165397,34.47673913043477
1564,2013-03-24T11:00:00+00:00,18.0,20.0,23319.021082477728,3.823869565217391
1565,2013-03-25T00:00:00+00:00,18.0,16.0,27745.575755890342,4.549739130434783
1566,2013-03-25T03:00:00+00:00,18.0,14.0,27606.110780855,4.526869565217392
1567,2013-03-25T14:00:00+00:00,18.0,24.0,239311.8217441993,39.24252173913043
1568,2013-03-26T17:00:00+00:00,18.0,23.0,159250.70665523224,26.114043478260864
1569,2013-03-28T17:00:00+00:00,18.0,22.0,140831.5196766578,23.093652173913043
1570,2013-04-07T10:00:00+00:00,18.0,16.0,30992.24613480244,5.082130434782609
1571,2013-04-07T13:00:00+00:00,18.0,15.0,29576.915266478,4.85004347826087
1572,2013-04-08T04:00:00+00:00,18.0,9.0,47854.5161297124,7.847217391304348
1573,2013-04-08T11:00:00+00:00,18.0,17.0,212689.65492219632,34.877
1574,2013-04-09T05:00:00+00:00,18.0,9.0,52094.67559884774,8.542521739130434
1575,2013-04-12T04:00:00+00:00,18.0,13.0,30214.583070584456,4.9546086956521735
1576,2013-04-15T23:00:00+00:00,18.0,18.0,32995.132867534325,5.410565217391304
1577,2013-04-17T13:00:00+00:00,18.0,20.0,197979.5469089629,32.46482608695651
1578,2013-04-19T10:00:00+00:00,18.0,18.0,194528.9819182596,31.899
1579,2013-04-19T19:00:00+00:00,18.0,17.0,23647.797829709336,3.8777826086956524
1580,2013-04-21T07:00:00+00:00,18.0,18.0,26226.309012634614,4.300608695652173
1581,2013-04-23T07:00:00+00:00,18.0,14.0,206547.62802734144,33.86982608695653
1582,2013-04-23T10:00:00+00:00,18.0,18.0,214861.7025942297,35.23317391304349
1583,2013-04-23T23:00:00+00:00,18.0,16.0,23610.147589300555,3.871608695652174
1584,2013-04-24T04:00:00+00:00,18.0,15.0,41129.44079359755,6.744434782608695
1585,2013-04-24T08:00:00+00:00,18.0,16.0,211909.34043259747,34.74904347826087
1586,2013-04-26T04:00:00+00:00,18.0,17.0,34596.85894013604,5.673217391304348
1587,2013-04-29T13:00:00+00:00,18.0,21.0,207318.39738556903,33.99621739130435
1588,2013-04-29T17:00:00+00:00,18.0,19.0,126146.60020454296,20.685608695652178
1589,2013-04-30T02:00:00+00:00,18.0,18.0,25722.53819026361,4.217999999999999
1590,2013-04-30T17:00:00+00:00,18.0,19.0,128820.03241610446,21.124
1591,2013-05-01T14:00:00+00:00,18.0,19.0,191974.86384883864,31.480173913043483
1592,2013-05-02T01:00:00+00:00,18.0,14.0,97496.09296615142,15.987478260869565
1593,2013-05-02T08:00:00+00:00,18.0,16.0,221736.5834643653,36.36052173913043
1594,2013-05-04T05:00:00+00:00,18.0,16.0,27860.382474883318,4.5685652173913045
1595,2013-05-04T22:00:00+00:00,18.0,13.0,26876.703658569404,4.407260869565218
1596,2013-05-08T07:00:00+00:00,18.0,10.0,265274.8442165105,43.499956521739115
1597,2013-05-09T02:00:00+00:00,18.0,14.0,44464.40363769361,7.291304347826087
1598,2013-05-09T11:00:00+00:00,18.0,15.0,221746.6588808128,36.362173913043485
1599,2013-05-09T17:00:00+00:00,18.0,14.0,153761.19554661686,25.213869565217397
1600,2013-05-10T10:00:00+00:00,18.0,16.0,210228.3367411068,34.47339130434782
1601,2013-05-11T20:00:00+00:00,18.0,11.0,42907.48665402911,7.036
1602,2013-05-12T07:00:00+00:00,18.0,8.0,42909.34265179573,7.036304347826085
1603,2013-05-14T13:00:00+00:00,18.0,16.0,210217.7310395832,34.471652173913036
1604,2013-05-14T17:00:00+00:00,18.0,15.0,167013.81502796948,27.38704347826087
1605,2013-05-14T22:00:00+00:00,18.0,14.0,39658.16484973612,6.5031739130434785
1606,2013-05-15T19:00:00+00:00,18.0,15.0,57625.548943405214,9.449478260869565
1607,2013-05-16T11:00:00+00:00,18.0,19.0,215176.42678694247,35.28478260869565
1608,2013-05-17T08:00:00+00:00,18.0,16.0,218429.7257293068,35.818260869565215
1609,2013-05-25T13:00:00+00:00,18.0,15.0,24060.624761515468,3.9454782608695647
1610,2013-05-25T14:00:00+00:00,18.0,15.0,24634.39321394224,4.039565217391305
1611,2013-05-26T01:00:00+00:00,18.0,17.0,31950.47126745971,5.239260869565217
1612,2013-05-26T04:00:00+00:00,18.0,17.0,31833.27826562393,5.22004347826087
1613,2013-05-26T20:00:00+00:00,18.0,14.0,30578.88891792012,5.014347826086957
1614,2013-05-27T05:00:00+00:00,18.0,14.0,78339.54458914866,12.846173913043478
1615,2013-05-27T11:00:00+00:00,18.0,16.0,231754.19883848185,38.00321739130435
1616,2013-05-27T14:00:00+00:00,18.0,17.0,218142.84150309343,35.77121739130435
1617,2013-05-28T05:00:00+00:00,18.0,10.0,110055.8949954749,18.04704347826087
1618,2013-05-30T22:00:00+00:00,18.0,9.0,38392.90465797062,6.295695652173913
1619,2013-05-31T11:00:00+00:00,18.0,14.0,198837.28301968405,32.60547826086956
1620,2013-05-31T19:00:00+00:00,18.0,12.0,103918.90580884369,17.040695652173916
1621,2013-06-02T10:00:00+00:00,18.0,15.0,26937.951584868188,4.417304347826087
1622,2013-06-03T11:00:00+00:00,18.0,13.0,48676.19285525332,7.98195652173913
1623,2013-06-03T14:00:00+00:00,18.0,15.0,45504.027529544524,7.461782608695653
1624,2013-06-04T04:00:00+00:00,18.0,14.0,53172.4800161836,8.719260869565217
1625,2013-06-05T23:00:00+00:00,18.0,13.0,45914.733321045926,7.529130434782608
1626,2013-06-07T11:00:00+00:00,18.0,13.0,207273.3231540937,33.988826086956514
1627,2013-06-07T22:00:00+00:00,18.0,12.0,49194.54651721928,8.066956521739131
1628,2013-06-08T16:00:00+00:00,18.0,16.0,45950.26242114999,7.53495652173913
1629,2013-06-10T20:00:00+00:00,18.0,11.0,69097.73628148349,11.330695652173914
1630,2013-06-12T02:00:00+00:00,18.0,14.0,57875.313214286,9.490434782608695
1631,2013-06-12T04:00:00+00:00,18.0,14.0,72520.72644822544,11.892
1632,2013-06-12T23:00:00+00:00,18.0,15.0,64044.6497905642,10.502086956521739
1633,2013-06-14T08:00:00+00:00,18.0,14.0,235563.76682575903,38.62791304347826
1634,2013-06-17T02:00:00+00:00,18.0,15.0,41317.95713817954,6.775347826086956
1635,2013-06-17T16:00:00+00:00,18.0,18.0,171406.96174158278,28.1074347826087
1636,2013-06-20T13:00:00+00:00,18.0,10.0,253937.61443032013,41.64086956521739
1637,2013-06-22T11:00:00+00:00,18.0,13.0,92690.11932073205,15.19939130434783
1638,2013-06-22T22:00:00+00:00,18.0,10.0,92449.63503868436,15.159956521739126
1639,2013-06-23T20:00:00+00:00,18.0,9.0,66048.06680837227,10.830608695652174
1640,2013-06-24T07:00:00+00:00,18.0,4.0,300568.23260420904,49.28739130434783
1641,2013-06-24T08:00:00+00:00,18.0,4.0,306425.2312706172,50.24782608695652
1642,2013-06-25T05:00:00+00:00,18.0,11.0,90983.39680304666,14.919521739130435
1643,2013-06-26T08:00:00+00:00,18.0,9.0,282397.48418382485,46.307739130434776
1644,2013-06-26T13:00:00+00:00,18.0,13.0,231339.7810514472,37.93526086956522
1645,2013-06-26T20:00:00+00:00,18.0,11.0,40125.346001850696,6.579782608695651
1646,2013-06-26T22:00:00+00:00,18.0,11.0,39501.73075226301,6.477521739130434
1647,2013-06-28T19:00:00+00:00,18.0,9.0,44355.16491200053,7.273391304347826
1648,2013-06-29T17:00:00+00:00,18.0,11.0,47520.966816795175,7.792521739130435
1649,2013-06-30T11:00:00+00:00,18.0,12.0,49827.44175564012,8.170739130434782
1650,2013-07-03T02:00:00+00:00,18.0,9.0,42844.91301503987,7.025739130434783
1651,2013-07-13T11:00:00+00:00,18.0,11.0,50147.99908419093,8.223304347826087
1652,2013-07-13T23:00:00+00:00,18.0,9.0,51331.860516762805,8.417434782608696
1653,2013-07-14T11:00:00+00:00,18.0,13.0,61979.984846457344,10.163521739130434
1654,2013-07-15T04:00:00+00:00,18.0,7.0,64231.84042245575,10.532782608695653
1655,2013-07-15T11:00:00+00:00,18.0,10.0,222618.1824035146,36.50508695652174
1656,2013-07-16T01:00:00+00:00,18.0,7.0,71082.32817908718,11.656130434782611
1657,2013-07-16T22:00:00+00:00,18.0,6.0,46208.77639578776,7.577347826086959
1658,2013-07-19T01:00:00+00:00,18.0,12.0,53064.30186064288,8.701521739130435
1659,2013-07-23T13:00:00+00:00,18.0,15.0,202219.44123556017,33.16008695652174
1660,2013-07-23T14:00:00+00:00,18.0,15.0,196226.954732188,32.17743478260869
1661,2013-07-24T10:00:00+00:00,18.0,12.0,244120.4468149996,40.03104347826086
1662,2013-07-24T14:00:00+00:00,18.0,15.0,214144.22688615808,35.115521739130436
1663,2013-07-24T19:00:00+00:00,18.0,14.0,50763.39491509783,8.324217391304348
1664,2013-07-25T10:00:00+00:00,18.0,15.0,219933.3490628152,36.064826086956515
1665,2013-07-26T04:00:00+00:00,18.0,12.0,55815.95112094094,9.152739130434783
1666,2013-07-27T10:00:00+00:00,18.0,14.0,32694.72637187835,5.361304347826087
1667,2013-07-28T19:00:00+00:00,18.0,12.0,37683.11808350368,6.179304347826087
1668,2013-07-29T01:00:00+00:00,18.0,10.0,45284.489508006,7.425782608695654
1669,2013-07-30T13:00:00+00:00,18.0,13.0,203386.3335456943,33.3514347826087
1670,2013-07-31T17:00:00+00:00,18.0,14.0,163441.54961228286,26.80126086956522
1671,2013-08-08T02:00:00+00:00,18.0,11.0,66770.31508212944,10.949043478260869
1672,2013-08-09T05:00:00+00:00,18.0,8.0,65072.60741073915,10.670652173913043
1673,2013-08-10T13:00:00+00:00,18.0,14.0,41539.351157484685,6.811652173913043
1674,2013-08-10T23:00:00+00:00,18.0,14.0,42558.02878882649,6.978695652173913
1675,2013-08-12T01:00:00+00:00,18.0,12.0,42744.42399310377,7.009260869565218
1676,2013-08-17T11:00:00+00:00,18.0,13.0,36005.561245008226,5.904217391304348
1677,2013-08-17T14:00:00+00:00,18.0,14.0,36473.80296727517,5.981
1678,2013-08-18T08:00:00+00:00,18.0,12.0,37547.895389077785,6.1571304347826095
1679,2013-08-18T14:00:00+00:00,18.0,15.0,39919.86053483095,6.546086956521739
1680,2013-08-21T10:00:00+00:00,18.0,12.0,220433.67303219103,36.146869565217386
1681,2013-08-21T16:00:00+00:00,18.0,13.0,172446.05534835748,28.277826086956523
1682,2013-08-31T19:00:00+00:00,18.0,11.0,70605.33675306325,11.577913043478262
1683,2013-09-01T02:00:00+00:00,18.0,8.0,79388.18332729462,13.01813043478261
1684,2013-09-02T11:00:00+00:00,18.0,14.0,219534.57468552783,35.99943478260869
1685,2013-09-04T02:00:00+00:00,18.0,9.0,40196.669344596914,6.5914782608695655
1686,2013-09-04T13:00:00+00:00,18.0,14.0,243361.07858590985,39.90652173913043
1687,2013-09-06T04:00:00+00:00,18.0,6.0,57746.18879823617,9.469260869565218
1688,2013-09-07T16:00:00+00:00,18.0,16.0,28115.97988160208,4.610478260869566
1689,2013-09-09T05:00:00+00:00,18.0,13.0,55932.08355262437,9.171782608695654
1690,2013-09-10T17:00:00+00:00,18.0,14.0,163057.62321712857,26.73830434782609
1691,2013-09-11T17:00:00+00:00,18.0,18.0,141195.29523891732,23.15330434782609
1692,2013-09-12T13:00:00+00:00,18.0,16.0,204829.23923798007,33.58804347826087
1693,2013-09-14T17:00:00+00:00,18.0,12.0,26950.9435692346,4.419434782608696
1694,2013-09-15T07:00:00+00:00,18.0,12.0,35401.03625816302,5.805086956521739
1695,2013-09-15T14:00:00+00:00,18.0,14.0,27290.856303065983,4.475173913043478
1696,2013-09-18T17:00:00+00:00,18.0,13.0,138628.45032766796,22.732391304347825
1697,2013-09-20T01:00:00+00:00,18.0,14.0,48899.442872325104,8.018565217391304
1698,2013-09-20T17:00:00+00:00,18.0,18.0,42250.46344464208,6.928260869565217
1699,2013-09-20T19:00:00+00:00,18.0,16.0,30375.52459120509,4.981
1700,2013-09-21T14:00:00+00:00,18.0,17.0,32665.29555015036,5.356478260869565
1701,2013-09-22T08:00:00+00:00,18.0,15.0,38279.953936744285,6.277173913043479
1702,2013-09-22T14:00:00+00:00,18.0,20.0,29452.82855865188,4.829695652173914
1703,2013-09-23T04:00:00+00:00,18.0,13.0,35024.00356899903,5.743260869565217
1704,2013-09-23T13:00:00+00:00,18.0,18.0,189405.3675122084,31.058826086956525
1705,2013-09-24T05:00:00+00:00,18.0,13.0,47621.1906961932,7.808956521739131
1706,2013-09-25T05:00:00+00:00,18.0,15.0,54288.46495900444,8.90226086956522
1707,2013-09-25T14:00:00+00:00,18.0,15.0,199433.3234453104,32.70321739130435
1708,2013-09-25T17:00:00+00:00,18.0,15.0,164272.77146919502,26.937565217391306
1709,2013-09-25T23:00:00+00:00,18.0,14.0,28745.16312448966,4.713652173913044
1710,2013-09-27T05:00:00+00:00,18.0,15.0,48858.61092145924,8.011869565217392
1711,2013-09-29T09:00:00+00:00,18.0,14.0,35491.18472111362,5.819869565217392
1712,2013-09-30T05:00:00+00:00,18.0,14.0,44379.02774042863,7.277304347826087
1713,2013-10-02T05:00:00+00:00,18.0,9.0,50365.68110796281,8.258999999999997
1714,2013-10-03T21:00:00+00:00,18.0,13.0,28567.782766507447,4.684565217391305
1715,2013-10-04T12:00:00+00:00,18.0,17.0,173866.95420998186,28.51082608695653
1716,2013-10-04T21:00:00+00:00,18.0,16.0,27499.258338004733,4.509347826086957
1717,2013-10-05T03:00:00+00:00,18.0,15.0,34309.179286308376,5.626043478260868
1718,2013-10-05T11:00:00+00:00,18.0,16.0,30333.89721272496,4.974173913043479
1719,2013-10-07T03:00:00+00:00,18.0,14.0,28952.504589276035,4.747652173913043
1720,2013-10-07T23:00:00+00:00,18.0,13.0,24413.264337175176,4.003304347826087
1721,2013-10-17T03:00:00+00:00,18.0,14.0,39594.000355518336,6.492652173913044
1722,2013-10-17T17:00:00+00:00,18.0,17.0,129347.13578182738,21.210434782608697
1723,2013-10-17T18:00:00+00:00,18.0,17.0,49564.68550039292,8.127652173913043
1724,2013-10-18T03:00:00+00:00,18.0,11.0,30355.904043386432,4.9777826086956525
1725,2013-10-18T09:00:00+00:00,18.0,15.0,197965.75949698227,32.46256521739131
1726,2013-10-21T03:00:00+00:00,18.0,13.0,33068.842493123346,5.422652173913043
1727,2013-10-22T14:00:00+00:00,18.0,19.0,195385.92260136647,32.03952173913043
1728,2013-10-22T23:00:00+00:00,18.0,15.0,22493.89750394164,3.688565217391304
1729,2013-10-23T12:00:00+00:00,18.0,17.0,202345.649083691,33.18078260869565
1730,2013-10-25T20:00:00+00:00,18.0,15.0,42184.70809519576,6.917478260869565
1731,2013-10-26T03:00:00+00:00,18.0,13.0,47877.84867306432,7.85104347826087
1732,2013-10-26T15:00:00+00:00,18.0,19.0,46607.28563053702,7.642695652173913
1733,2013-10-27T14:00:00+00:00,18.0,19.0,46847.50477004657,7.68208695652174
1734,2013-10-27T17:00:00+00:00,18.0,18.0,46485.85034809179,7.622782608695651
1735,2013-10-29T21:00:00+00:00,18.0,13.0,26182.030208773587,4.293347826086956
1736,2013-11-02T08:00:00+00:00,18.0,12.0,32267.05145793917,5.291173913043478
1737,2013-11-02T17:00:00+00:00,18.0,16.0,32333.33709246168,5.30204347826087
1738,2013-11-03T05:00:00+00:00,18.0,13.0,28289.38310151294,4.638913043478261
1739,2013-11-05T11:00:00+00:00,18.0,17.0,220735.14009799945,36.1963043478261
1740,2013-11-06T11:00:00+00:00,18.0,17.0,219078.26437747496,35.924608695652175
1741,2013-11-06T21:00:00+00:00,18.0,15.0,24412.203767022816,4.003130434782609
1742,2013-11-08T14:00:00+00:00,18.0,16.0,113874.21268650904,18.673173913043478
1743,2013-11-09T00:00:00+00:00,18.0,16.0,34403.039744792244,5.6414347826086955
1744,2013-11-10T05:00:00+00:00,18.0,16.0,26624.818247383897,4.365956521739131
1745,2013-11-11T08:00:00+00:00,18.0,16.0,193791.3553772932,31.778043478260866
1746,2013-11-12T11:00:00+00:00,18.0,19.0,203193.57492050284,33.319826086956525
1747,2013-11-13T03:00:00+00:00,18.0,11.0,30342.116631405752,4.975521739130436
1748,2013-11-13T20:00:00+00:00,18.0,15.0,35639.66454244402,5.844217391304348
1749,2013-11-14T08:00:00+00:00,18.0,13.0,192834.19081478828,31.621086956521733
1750,2013-11-14T12:00:00+00:00,18.0,17.0,206899.2070328488,33.92747826086958
1751,2013-11-15T03:00:00+00:00,18.0,11.0,25811.36094052377,4.232565217391305
1752,2013-11-20T03:00:00+00:00,18.0,15.0,24799.04673009613,4.066565217391305
1753,2013-11-20T17:00:00+00:00,18.0,19.0,107709.11839084027,17.66221739130435
1754,2013-11-21T02:00:00+00:00,18.0,17.0,26406.075653459644,4.330086956521739
1755,2013-11-21T15:00:00+00:00,18.0,23.0,220061.1477661746,36.08578260869565
1756,2013-11-21T21:00:00+00:00,18.0,18.0,49274.61956372246,8.08008695652174
1757,2013-11-23T03:00:00+00:00,18.0,15.0,45599.21370071883,7.477391304347826
1758,2013-11-23T20:00:00+00:00,18.0,20.0,43868.0980695292,7.193521739130436
1759,2013-11-24T02:00:00+00:00,18.0,17.0,44859.73116198581,7.356130434782608
1760,2013-11-24T05:00:00+00:00,18.0,17.0,,
1761,2013-12-04T15:00:00+00:00,18.0,19.0,237882.43832135608,39.0081304347826
1762,2013-12-08T02:00:00+00:00,18.0,15.0,31201.97388243163,5.116521739130435
1763,2013-12-09T11:00:00+00:00,18.0,21.0,215988.02809603605,35.41786956521741
1764,2013-12-10T15:00:00+00:00,18.0,20.0,203760.71480947733,33.412826086956514
1765,2013-12-11T03:00:00+00:00,18.0,15.0,61003.73002120995,10.003434782608696
1766,2013-12-11T08:00:00+00:00,18.0,17.0,197809.32539950917,32.43691304347826
1767,2013-12-11T21:00:00+00:00,18.0,17.0,50729.45667022232,8.318652173913044
1768,2013-12-12T23:00:00+00:00,18.0,18.0,47843.38014311262,7.845391304347826
1769,2013-12-13T21:00:00+00:00,18.0,19.0,27849.511630821627,4.566782608695653
1770,2013-12-15T09:00:00+00:00,18.0,19.0,27334.33967931275,4.482304347826087
1771,2013-12-16T12:00:00+00:00,18.0,23.0,238380.9062929653,39.089869565217384
1772,2013-12-19T14:00:00+00:00,18.0,20.0,204965.7876450964,33.61043478260869
1773,2013-12-19T20:00:00+00:00,18.0,17.0,37399.94585282356,6.132869565217392
1774,2013-12-22T17:00:00+00:00,18.0,19.0,25594.474344366143,4.197
1775,2013-12-23T12:00:00+00:00,18.0,20.0,44688.44908237967,7.328043478260871
1776,2013-12-23T20:00:00+00:00,18.0,17.0,22940.39753808521,3.7617826086956527
1777,2013-12-24T11:00:00+00:00,18.0,19.0,37731.63916797415,6.187260869565217
1778,2013-12-25T20:00:00+00:00,18.0,18.0,20036.821603461576,3.2856521739130433
1779,2014-01-01T09:00:00+00:00,18.0,18.0,25711.13706112574,4.216130434782608
1780,2014-01-02T18:00:00+00:00,18.0,21.0,33076.001341651776,5.423826086956522
1781,2014-01-03T05:00:00+00:00,18.0,16.0,24128.501251266516,3.9566086956521747
1782,2014-01-03T06:00:00+00:00,18.0,16.0,24086.3435877102,3.9496956521739124
1783,2014-01-03T08:00:00+00:00,18.0,19.0,28162.910110844008,4.618173913043479
1784,2014-01-04T23:00:00+00:00,18.0,22.0,31631.50479413744,5.186956521739131
1785,2014-01-06T23:00:00+00:00,18.0,16.0,27260.63005372373,4.470217391304349
1786,2014-01-08T00:00:00+00:00,18.0,19.0,47826.67616321295,7.842652173913043
1787,2014-01-08T06:00:00+00:00,18.0,17.0,72164.37487703247,11.833565217391305
1788,2014-01-09T02:00:00+00:00,18.0,17.0,49745.7778539084,8.157347826086959
1789,2014-01-10T15:00:00+00:00,18.0,22.0,79929.07410499822,13.10682608695652
1790,2014-01-11T12:00:00+00:00,18.0,20.0,31629.913938908896,5.186695652173913
1791,2014-01-11T20:00:00+00:00,18.0,18.0,34117.21608873122,5.594565217391304
1792,2014-01-12T05:00:00+00:00,18.0,16.0,30176.402545099496,4.948347826086956
1793,2014-01-12T17:00:00+00:00,18.0,20.0,37330.74365038207,6.121521739130436
1794,2014-01-13T00:00:00+00:00,18.0,18.0,32299.66399012424,5.2965217391304344
1795,2014-01-13T03:00:00+00:00,18.0,18.0,30526.12555284021,5.005695652173913
1796,2014-01-22T11:00:00+00:00,18.0,22.0,216036.01889543023,35.42573913043478
1797,2014-01-22T12:00:00+00:00,18.0,23.0,222322.0181884681,36.45652173913044
1798,2014-01-23T02:00:00+00:00,18.0,18.0,33753.970811547915,5.535
1799,2014-01-23T12:00:00+00:00,18.0,19.0,221677.4566783713,36.35082608695652
1800,2014-01-23T17:00:00+00:00,18.0,20.0,115689.11335973511,18.970782608695654
1801,2014-01-25T06:00:00+00:00,18.0,14.0,30673.279661480166,5.029826086956523
1802,2014-01-26T14:00:00+00:00,18.0,21.0,29717.175669127613,4.87304347826087
1803,2014-01-27T17:00:00+00:00,18.0,19.0,92478.5355753362,15.164695652173913
1804,2014-01-28T05:00:00+00:00,18.0,13.0,38534.49077331068,6.318913043478261
1805,2014-01-28T09:00:00+00:00,18.0,15.0,210851.9519906945,34.57565217391304
1806,2014-01-28T15:00:00+00:00,18.0,21.0,233534.10069668005,38.295086956521736
1807,2014-01-28T23:00:00+00:00,18.0,17.0,29104.6964061397,4.772608695652174
1808,2014-01-29T08:00:00+00:00,18.0,14.0,201122.54655548185,32.98021739130435
1809,2014-01-30T05:00:00+00:00,18.0,17.0,34332.511829660296,5.6298695652173905
1810,2014-01-31T23:00:00+00:00,18.0,19.0,22317.04743103561,3.659565217391305
1811,2014-02-01T05:00:00+00:00,18.0,15.0,29284.19790442664,4.802043478260871
1812,2014-02-01T06:00:00+00:00,18.0,15.0,28503.883414827756,4.67408695652174
1813,2014-02-01T18:00:00+00:00,18.0,22.0,31668.889892008126,5.193086956521739
1814,2014-02-02T05:00:00+00:00,18.0,16.0,29354.460677020485,4.813565217391305
1815,2014-02-04T08:00:00+00:00,18.0,17.0,228637.97858831004,37.49221739130435
1816,2014-02-05T03:00:00+00:00,18.0,18.0,,
1817,2014-02-05T20:00:00+00:00,18.0,21.0,42355.990174801904,6.945565217391304
1818,2014-02-06T11:00:00+00:00,18.0,21.0,35305.31980191253,5.789391304347826
1819,2014-02-07T15:00:00+00:00,18.0,23.0,91277.97016286469,14.967826086956526
1820,2014-02-08T14:00:00+00:00,18.0,23.0,35427.81565451012,5.809478260869567
1821,2014-02-09T00:00:00+00:00,18.0,19.0,32587.873929028083,5.343782608695653
1822,2014-02-09T18:00:00+00:00,18.0,23.0,30331.510929882148,4.973782608695652
1823,2014-02-11T23:00:00+00:00,18.0,19.0,24302.96504132973,3.985217391304347
1824,2014-02-12T15:00:00+00:00,18.0,21.0,224198.6970730691,36.76426086956522
1825,2014-02-13T05:00:00+00:00,18.0,18.0,31426.284469655773,5.153304347826087
1826,2014-02-14T02:00:00+00:00,18.0,17.0,30190.98538469445,4.950739130434783
1827,2014-02-14T17:00:00+00:00,18.0,21.0,78313.29547787775,12.841869565217392
1828,2014-02-15T15:00:00+00:00,18.0,23.0,33891.579788816634,5.557565217391305
